condo_name,district,top_year,km_mrt,x_coord,y_coord,median_rent,refPeriod,region,ref_year,condo_age
THE HILLSIDE,21,2001,1.15 - HILLVIEW,20727.19720598,37219.657440849995,2.19,2016Q4,OCR,2016,16
THE NEXUS,21,2007,0.41 - KING ALBERT PARK,22763.037956,35119.00006699,4.02,2015Q2,OCR,2015,9
THE NEXUS,21,2007,0.41 - KING ALBERT PARK,22763.037956,35119.00006699,3.26,2015Q1,OCR,2015,9
THE NEXUS,21,2007,0.41 - KING ALBERT PARK,22763.037956,35119.00006699,3.42,2015Q4,OCR,2015,9
THE NEXUS,21,2007,0.41 - KING ALBERT PARK,22763.037956,35119.00006699,3.23,2016Q4,OCR,2016,10
THE NEXUS,21,2007,0.41 - KING ALBERT PARK,22763.037956,35119.00006699,3.26,2017Q1,OCR,2017,11
THE NEXUS,21,2007,0.41 - KING ALBERT PARK,22763.037956,35119.00006699,3.46,2015Q3,OCR,2015,9
THE NEXUS,21,2007,0.41 - KING ALBERT PARK,22763.037956,35119.00006699,3.38,2017Q4,OCR,2017,11
THE NEXUS,21,2007,0.41 - KING ALBERT PARK,22763.037956,35119.00006699,3.36,2016Q3,OCR,2016,10
THE NEXUS,21,2007,0.41 - KING ALBERT PARK,22763.037956,35119.00006699,3.34,2016Q1,OCR,2016,10
THE NEXUS,21,2007,0.41 - KING ALBERT PARK,22763.037956,35119.00006699,3.75,2016Q2,OCR,2016,10
THE NEXUS,21,2007,0.41 - KING ALBERT PARK,22763.037956,35119.00006699,3.25,2017Q3,OCR,2017,11
THE RAINTREE,21,2008,0.79 - BEAUTY WORLD,21446.61105454,36778.02700216,3.09,2015Q1,OCR,2015,8
THE RAINTREE,21,2008,0.79 - BEAUTY WORLD,21446.61105454,36778.02700216,2.87,2016Q1,OCR,2016,9
THE RAINTREE,21,2008,0.79 - BEAUTY WORLD,21446.61105454,36778.02700216,2.69,2017Q1,OCR,2017,10
THE RAINTREE,21,2008,0.79 - BEAUTY WORLD,21446.61105454,36778.02700216,2.85,2015Q3,OCR,2015,8
THE RAINTREE,21,2008,0.79 - BEAUTY WORLD,21446.61105454,36778.02700216,2.89,2016Q3,OCR,2016,9
THE RAINTREE,21,2008,0.79 - BEAUTY WORLD,21446.61105454,36778.02700216,2.77,2016Q2,OCR,2016,9
THE RAINTREE,21,2008,0.79 - BEAUTY WORLD,21446.61105454,36778.02700216,2.68,2017Q3,OCR,2017,10
THE STERLING,21,2000,0.14 - KING ALBERT PARK,22266.533419,35253.05161176,2.74,2015Q2,OCR,2015,16
THE STERLING,21,2000,0.14 - KING ALBERT PARK,22266.533419,35253.05161176,2.91,2016Q1,OCR,2016,17
THE STERLING,21,2000,0.14 - KING ALBERT PARK,22266.533419,35253.05161176,2.8,2016Q4,OCR,2016,17
THE STERLING,21,2000,0.14 - KING ALBERT PARK,22266.533419,35253.05161176,2.86,2015Q3,OCR,2015,16
THE STERLING,21,2000,0.14 - KING ALBERT PARK,22266.533419,35253.05161176,2.68,2015Q4,OCR,2015,16
THE STERLING,21,2000,0.14 - KING ALBERT PARK,22266.533419,35253.05161176,2.73,2017Q4,OCR,2017,18
THE STERLING,21,2000,0.14 - KING ALBERT PARK,22266.533419,35253.05161176,2.58,2017Q3,OCR,2017,18
THE STERLING,21,2000,0.14 - KING ALBERT PARK,22266.533419,35253.05161176,2.67,2016Q3,OCR,2016,17
LAKEHOLMZ,22,2005,0.59 - LAKESIDE,14967.23532382,36034.42296268,2.77,2015Q1,OCR,2015,11
LAKEHOLMZ,22,2005,0.59 - LAKESIDE,14967.23532382,36034.42296268,2.96,2015Q3,OCR,2015,11
LAKEHOLMZ,22,2005,0.59 - LAKESIDE,14967.23532382,36034.42296268,2.84,2015Q2,OCR,2015,11
LAKEHOLMZ,22,2005,0.59 - LAKESIDE,14967.23532382,36034.42296268,2.65,2017Q2,OCR,2017,13
LAKEHOLMZ,22,2005,0.59 - LAKESIDE,14967.23532382,36034.42296268,2.68,2017Q1,OCR,2017,13
LAKEHOLMZ,22,2005,0.59 - LAKESIDE,14967.23532382,36034.42296268,2.47,2017Q4,OCR,2017,13
LAKEHOLMZ,22,2005,0.59 - LAKESIDE,14967.23532382,36034.42296268,2.36,2017Q3,OCR,2017,13
LAKEHOLMZ,22,2005,0.59 - LAKESIDE,14967.23532382,36034.42296268,2.7,2016Q2,OCR,2016,12
LAKEHOLMZ,22,2005,0.59 - LAKESIDE,14967.23532382,36034.42296268,2.89,2015Q4,OCR,2015,11
PARC OASIS,22,1995,0.24 - CHINESE GARDEN,16868.89890086,36252.27752748,2.66,2015Q2,OCR,2015,21
PARC OASIS,22,1995,0.24 - CHINESE GARDEN,16868.89890086,36252.27752748,2.69,2015Q1,OCR,2015,21
PARC OASIS,22,1995,0.24 - CHINESE GARDEN,16868.89890086,36252.27752748,2.65,2015Q4,OCR,2015,21
PARC OASIS,22,1995,0.24 - CHINESE GARDEN,16868.89890086,36252.27752748,2.69,2016Q1,OCR,2016,22
PARC OASIS,22,1995,0.24 - CHINESE GARDEN,16868.89890086,36252.27752748,2.44,2017Q2,OCR,2017,23
PARC OASIS,22,1995,0.24 - CHINESE GARDEN,16868.89890086,36252.27752748,2.61,2016Q3,OCR,2016,22
PARC OASIS,22,1995,0.24 - CHINESE GARDEN,16868.89890086,36252.27752748,2.36,2017Q3,OCR,2017,23
PARC OASIS,22,1995,0.24 - CHINESE GARDEN,16868.89890086,36252.27752748,2.23,2017Q4,OCR,2017,23
PARC OASIS,22,1995,0.24 - CHINESE GARDEN,16868.89890086,36252.27752748,2.6,2016Q4,OCR,2016,22
PARC OASIS,22,1995,0.24 - CHINESE GARDEN,16868.89890086,36252.27752748,2.52,2017Q1,OCR,2017,23
PARC OASIS,22,1995,0.24 - CHINESE GARDEN,16868.89890086,36252.27752748,2.67,2015Q3,OCR,2015,21
PARC OASIS,22,1995,0.24 - CHINESE GARDEN,16868.89890086,36252.27752748,2.61,2016Q2,OCR,2016,22
PARC VISTA,22,2000,0.47 - LAKESIDE,15107.2106,36255.7978,2.59,2015Q2,OCR,2015,16
PARC VISTA,22,2000,0.47 - LAKESIDE,15107.2106,36255.7978,2.65,2015Q1,OCR,2015,16
PARC VISTA,22,2000,0.47 - LAKESIDE,15107.2106,36255.7978,2.61,2015Q4,OCR,2015,16
PARC VISTA,22,2000,0.47 - LAKESIDE,15107.2106,36255.7978,2.65,2016Q1,OCR,2016,17
PARC VISTA,22,2000,0.47 - LAKESIDE,15107.2106,36255.7978,2.32,2017Q2,OCR,2017,18
PARC VISTA,22,2000,0.47 - LAKESIDE,15107.2106,36255.7978,2.32,2017Q3,OCR,2017,18
PARC VISTA,22,2000,0.47 - LAKESIDE,15107.2106,36255.7978,2.23,2017Q4,OCR,2017,18
PARC VISTA,22,2000,0.47 - LAKESIDE,15107.2106,36255.7978,2.56,2016Q3,OCR,2016,17
PARC VISTA,22,2000,0.47 - LAKESIDE,15107.2106,36255.7978,2.51,2016Q4,OCR,2016,17
PARC VISTA,22,2000,0.47 - LAKESIDE,15107.2106,36255.7978,2.46,2017Q1,OCR,2017,18
PARC VISTA,22,2000,0.47 - LAKESIDE,15107.2106,36255.7978,2.6,2015Q3,OCR,2015,16
PARC VISTA,22,2000,0.47 - LAKESIDE,15107.2106,36255.7978,2.49,2016Q2,OCR,2016,17
THE CENTRIS,22,2009,0.18 - BOON LAY,13823.611794899998,35716.96023677,3.59,2015Q2,OCR,2015,7
THE CENTRIS,22,2009,0.18 - BOON LAY,13823.611794899998,35716.96023677,3.57,2015Q1,OCR,2015,7
THE CENTRIS,22,2009,0.18 - BOON LAY,13823.611794899998,35716.96023677,3.4,2015Q3,OCR,2015,7
THE CENTRIS,22,2009,0.18 - BOON LAY,13823.611794899998,35716.96023677,3.5,2016Q4,OCR,2016,8
THE CENTRIS,22,2009,0.18 - BOON LAY,13823.611794899998,35716.96023677,3.29,2017Q1,OCR,2017,9
THE CENTRIS,22,2009,0.18 - BOON LAY,13823.611794899998,35716.96023677,3.29,2016Q3,OCR,2016,8
THE CENTRIS,22,2009,0.18 - BOON LAY,13823.611794899998,35716.96023677,2.96,2017Q4,OCR,2017,9
THE CENTRIS,22,2009,0.18 - BOON LAY,13823.611794899998,35716.96023677,3.02,2017Q2,OCR,2017,9
THE CENTRIS,22,2009,0.18 - BOON LAY,13823.611794899998,35716.96023677,3.63,2016Q1,OCR,2016,8
THE CENTRIS,22,2009,0.18 - BOON LAY,13823.611794899998,35716.96023677,2.86,2017Q3,OCR,2017,9
THE CENTRIS,22,2009,0.18 - BOON LAY,13823.611794899998,35716.96023677,3.56,2015Q4,OCR,2015,7
THE CENTRIS,22,2009,0.18 - BOON LAY,13823.611794899998,35716.96023677,3.46,2016Q2,OCR,2016,8
THE MAYFAIR,22,2000,0.38 - CHINESE GARDEN,16891.3211,36462.6595,2.9,2015Q2,OCR,2015,16
THE MAYFAIR,22,2000,0.38 - CHINESE GARDEN,16891.3211,36462.6595,2.82,2015Q1,OCR,2015,16
THE MAYFAIR,22,2000,0.38 - CHINESE GARDEN,16891.3211,36462.6595,2.93,2016Q4,OCR,2016,17
THE MAYFAIR,22,2000,0.38 - CHINESE GARDEN,16891.3211,36462.6595,2.95,2015Q3,OCR,2015,16
THE MAYFAIR,22,2000,0.38 - CHINESE GARDEN,16891.3211,36462.6595,2.65,2017Q1,OCR,2017,18
THE MAYFAIR,22,2000,0.38 - CHINESE GARDEN,16891.3211,36462.6595,2.65,2017Q2,OCR,2017,18
THE MAYFAIR,22,2000,0.38 - CHINESE GARDEN,16891.3211,36462.6595,2.58,2017Q4,OCR,2017,18
THE MAYFAIR,22,2000,0.38 - CHINESE GARDEN,16891.3211,36462.6595,3,2016Q3,OCR,2016,17
THE MAYFAIR,22,2000,0.38 - CHINESE GARDEN,16891.3211,36462.6595,2.86,2015Q4,OCR,2015,16
THE MAYFAIR,22,2000,0.38 - CHINESE GARDEN,16891.3211,36462.6595,2.8,2016Q1,OCR,2016,17
THE MAYFAIR,22,2000,0.38 - CHINESE GARDEN,16891.3211,36462.6595,2.78,2016Q2,OCR,2016,17
THE MAYFAIR,22,2000,0.38 - CHINESE GARDEN,16891.3211,36462.6595,2.69,2017Q3,OCR,2017,18
GLENDALE PARK,23,2000,0.24 - HILLVIEW,20416.21236291,38280.51038087,2.32,2015Q1,OCR,2015,16
GLENDALE PARK,23,2000,0.24 - HILLVIEW,20416.21236291,38280.51038087,2.13,2015Q2,OCR,2015,16
GLENDALE PARK,23,2000,0.24 - HILLVIEW,20416.21236291,38280.51038087,2.23,2015Q3,OCR,2015,16
GLENDALE PARK,23,2000,0.24 - HILLVIEW,20416.21236291,38280.51038087,2.22,2016Q1,OCR,2016,17
GLENDALE PARK,23,2000,0.24 - HILLVIEW,20416.21236291,38280.51038087,2.14,2017Q1,OCR,2017,18
GLENDALE PARK,23,2000,0.24 - HILLVIEW,20416.21236291,38280.51038087,2.16,2016Q4,OCR,2016,17
GLENDALE PARK,23,2000,0.24 - HILLVIEW,20416.21236291,38280.51038087,2.24,2017Q4,OCR,2017,18
GLENDALE PARK,23,2000,0.24 - HILLVIEW,20416.21236291,38280.51038087,2.27,2017Q3,OCR,2017,18
GLENDALE PARK,23,2000,0.24 - HILLVIEW,20416.21236291,38280.51038087,2.32,2016Q3,OCR,2016,17
GLENDALE PARK,23,2000,0.24 - HILLVIEW,20416.21236291,38280.51038087,2.19,2016Q2,OCR,2016,17
GLENDALE PARK,23,2000,0.24 - HILLVIEW,20416.21236291,38280.51038087,2.16,2015Q4,OCR,2015,16
GLENDALE PARK,23,2000,0.24 - HILLVIEW,20416.21236291,38280.51038087,2.2,2017Q2,OCR,2017,18
GUILIN VIEW,23,2000,0.33 - BUKIT GOMBAK,19085.872668879998,37433.75656319,2.7,2015Q1,OCR,2015,16
GUILIN VIEW,23,2000,0.33 - BUKIT GOMBAK,19085.872668879998,37433.75656319,2.66,2015Q3,OCR,2015,16
GUILIN VIEW,23,2000,0.33 - BUKIT GOMBAK,19085.872668879998,37433.75656319,2.5,2015Q2,OCR,2015,16
GUILIN VIEW,23,2000,0.33 - BUKIT GOMBAK,19085.872668879998,37433.75656319,2.5,2016Q1,OCR,2016,17
GUILIN VIEW,23,2000,0.33 - BUKIT GOMBAK,19085.872668879998,37433.75656319,2.42,2017Q1,OCR,2017,18
GUILIN VIEW,23,2000,0.33 - BUKIT GOMBAK,19085.872668879998,37433.75656319,2.21,2017Q4,OCR,2017,18
GUILIN VIEW,23,2000,0.33 - BUKIT GOMBAK,19085.872668879998,37433.75656319,2.26,2017Q3,OCR,2017,18
GUILIN VIEW,23,2000,0.33 - BUKIT GOMBAK,19085.872668879998,37433.75656319,2.38,2016Q2,OCR,2016,17
GUILIN VIEW,23,2000,0.33 - BUKIT GOMBAK,19085.872668879998,37433.75656319,2.38,2016Q3,OCR,2016,17
GUILIN VIEW,23,2000,0.33 - BUKIT GOMBAK,19085.872668879998,37433.75656319,2.34,2016Q4,OCR,2016,17
GUILIN VIEW,23,2000,0.33 - BUKIT GOMBAK,19085.872668879998,37433.75656319,2.73,2015Q4,OCR,2015,16
GUILIN VIEW,23,2000,0.33 - BUKIT GOMBAK,19085.872668879998,37433.75656319,2.3,2017Q2,OCR,2017,18
HAZEL PARK CONDOMINIUM,23,2001,0.27 - CASHEW,20367.57618444,39371.980780159996,2.06,2015Q1,OCR,2015,15
HAZEL PARK CONDOMINIUM,23,2001,0.27 - CASHEW,20367.57618444,39371.980780159996,2.04,2015Q3,OCR,2015,15
HAZEL PARK CONDOMINIUM,23,2001,0.27 - CASHEW,20367.57618444,39371.980780159996,2.09,2015Q2,OCR,2015,15
HAZEL PARK CONDOMINIUM,23,2001,0.27 - CASHEW,20367.57618444,39371.980780159996,1.87,2017Q1,OCR,2017,17
HAZEL PARK CONDOMINIUM,23,2001,0.27 - CASHEW,20367.57618444,39371.980780159996,1.95,2016Q4,OCR,2016,16
HAZEL PARK CONDOMINIUM,23,2001,0.27 - CASHEW,20367.57618444,39371.980780159996,1.86,2017Q4,OCR,2017,17
HAZEL PARK CONDOMINIUM,23,2001,0.27 - CASHEW,20367.57618444,39371.980780159996,1.85,2017Q3,OCR,2017,17
HAZEL PARK CONDOMINIUM,23,2001,0.27 - CASHEW,20367.57618444,39371.980780159996,2.01,2016Q1,OCR,2016,16
HAZEL PARK CONDOMINIUM,23,2001,0.27 - CASHEW,20367.57618444,39371.980780159996,2.18,2016Q2,OCR,2016,16
HAZEL PARK CONDOMINIUM,23,2001,0.27 - CASHEW,20367.57618444,39371.980780159996,1.97,2016Q3,OCR,2016,16
HAZEL PARK CONDOMINIUM,23,2001,0.27 - CASHEW,20367.57618444,39371.980780159996,2.03,2015Q4,OCR,2015,15
HAZEL PARK CONDOMINIUM,23,2001,0.27 - CASHEW,20367.57618444,39371.980780159996,2,2017Q2,OCR,2017,17
HILLBROOKS,23,1999,0.69 - HILLVIEW,20075.34656589,37853.281682270004,2.44,2015Q1,OCR,2015,17
HILLBROOKS,23,1999,0.69 - HILLVIEW,20075.34656589,37853.281682270004,2.31,2015Q3,OCR,2015,17
HILLBROOKS,23,1999,0.69 - HILLVIEW,20075.34656589,37853.281682270004,2.25,2015Q2,OCR,2015,17
HILLBROOKS,23,1999,0.69 - HILLVIEW,20075.34656589,37853.281682270004,2.19,2016Q4,OCR,2016,18
HILLBROOKS,23,1999,0.69 - HILLVIEW,20075.34656589,37853.281682270004,2,2017Q4,OCR,2017,19
HILLBROOKS,23,1999,0.69 - HILLVIEW,20075.34656589,37853.281682270004,2.25,2017Q3,OCR,2017,19
HILLBROOKS,23,1999,0.69 - HILLVIEW,20075.34656589,37853.281682270004,2.18,2016Q1,OCR,2016,18
HILLBROOKS,23,1999,0.69 - HILLVIEW,20075.34656589,37853.281682270004,2.28,2016Q2,OCR,2016,18
HILLBROOKS,23,1999,0.69 - HILLVIEW,20075.34656589,37853.281682270004,2.21,2016Q3,OCR,2016,18
HILLBROOKS,23,1999,0.69 - HILLVIEW,20075.34656589,37853.281682270004,2.3,2015Q4,OCR,2015,17
HILLBROOKS,23,1999,0.69 - HILLVIEW,20075.34656589,37853.281682270004,2.21,2017Q2,OCR,2017,19
HILLINGTON GREEN,23,2003,0.35 - HILLVIEW,20349.66540048,38058.984708200005,2.49,2015Q1,OCR,2015,13
HILLINGTON GREEN,23,2003,0.35 - HILLVIEW,20349.66540048,38058.984708200005,2.25,2015Q3,OCR,2015,13
HILLINGTON GREEN,23,2003,0.35 - HILLVIEW,20349.66540048,38058.984708200005,2.32,2015Q2,OCR,2015,13
HILLINGTON GREEN,23,2003,0.35 - HILLVIEW,20349.66540048,38058.984708200005,2.32,2017Q3,OCR,2017,15
HILLINGTON GREEN,23,2003,0.35 - HILLVIEW,20349.66540048,38058.984708200005,2.48,2016Q1,OCR,2016,14
HILLINGTON GREEN,23,2003,0.35 - HILLVIEW,20349.66540048,38058.984708200005,2.41,2016Q3,OCR,2016,14
HILLINGTON GREEN,23,2003,0.35 - HILLVIEW,20349.66540048,38058.984708200005,2.29,2016Q2,OCR,2016,14
HILLINGTON GREEN,23,2003,0.35 - HILLVIEW,20349.66540048,38058.984708200005,2.28,2017Q2,OCR,2017,15
HILLVIEW HEIGHTS,23,1996,0.28 - HILLVIEW,20484.42145287,38102.528819110004,2.27,2015Q1,OCR,2015,20
HILLVIEW HEIGHTS,23,1996,0.28 - HILLVIEW,20484.42145287,38102.528819110004,2.09,2015Q3,OCR,2015,20
HILLVIEW HEIGHTS,23,1996,0.28 - HILLVIEW,20484.42145287,38102.528819110004,2.19,2015Q2,OCR,2015,20
HILLVIEW HEIGHTS,23,1996,0.28 - HILLVIEW,20484.42145287,38102.528819110004,2.15,2017Q2,OCR,2017,22
HILLVIEW HEIGHTS,23,1996,0.28 - HILLVIEW,20484.42145287,38102.528819110004,2.25,2017Q1,OCR,2017,22
HILLVIEW HEIGHTS,23,1996,0.28 - HILLVIEW,20484.42145287,38102.528819110004,2.3,2016Q4,OCR,2016,21
HILLVIEW HEIGHTS,23,1996,0.28 - HILLVIEW,20484.42145287,38102.528819110004,2.19,2017Q4,OCR,2017,22
HILLVIEW HEIGHTS,23,1996,0.28 - HILLVIEW,20484.42145287,38102.528819110004,2.18,2017Q3,OCR,2017,22
HILLVIEW HEIGHTS,23,1996,0.28 - HILLVIEW,20484.42145287,38102.528819110004,2.4,2016Q1,OCR,2016,21
HILLVIEW HEIGHTS,23,1996,0.28 - HILLVIEW,20484.42145287,38102.528819110004,2.2,2016Q3,OCR,2016,21
HILLVIEW HEIGHTS,23,1996,0.28 - HILLVIEW,20484.42145287,38102.528819110004,2.3,2016Q2,OCR,2016,21
HILLVIEW HEIGHTS,23,1996,0.28 - HILLVIEW,20484.42145287,38102.528819110004,2.31,2015Q4,OCR,2015,20
HILLVIEW PARK,23,1995,0.33 - HILLVIEW,20523.02084504,38521.25977017,1.96,2015Q1,OCR,2015,21
HILLVIEW PARK,23,1995,0.33 - HILLVIEW,20523.02084504,38521.25977017,2.01,2017Q1,OCR,2017,23
HILLVIEW PARK,23,1995,0.33 - HILLVIEW,20523.02084504,38521.25977017,2.02,2016Q4,OCR,2016,22
HILLVIEW PARK,23,1995,0.33 - HILLVIEW,20523.02084504,38521.25977017,2.06,2016Q1,OCR,2016,22
HILLVIEW REGENCY,23,2005,1.06 - BUKIT BATOK,19779.33679648,37160.32280972,2.78,2015Q1,OCR,2015,11
HILLVIEW REGENCY,23,2005,1.06 - BUKIT BATOK,19779.33679648,37160.32280972,2.78,2015Q1,OCR,2015,11
HILLVIEW REGENCY,23,2005,1.06 - BUKIT BATOK,19779.33679648,37160.32280972,2.74,2015Q3,OCR,2015,11
HILLVIEW REGENCY,23,2005,1.06 - BUKIT BATOK,19779.33679648,37160.32280972,2.74,2015Q3,OCR,2015,11
HILLVIEW REGENCY,23,2005,1.06 - BUKIT BATOK,19779.33679648,37160.32280972,2.64,2015Q2,OCR,2015,11
HILLVIEW REGENCY,23,2005,1.06 - BUKIT BATOK,19779.33679648,37160.32280972,2.64,2015Q2,OCR,2015,11
HILLVIEW REGENCY,23,2005,1.06 - BUKIT BATOK,19779.33679648,37160.32280972,2.46,2017Q2,OCR,2017,13
HILLVIEW REGENCY,23,2005,1.06 - BUKIT BATOK,19779.33679648,37160.32280972,2.46,2017Q2,OCR,2017,13
HILLVIEW REGENCY,23,2005,1.06 - BUKIT BATOK,19779.33679648,37160.32280972,2.47,2017Q1,OCR,2017,13
HILLVIEW REGENCY,23,2005,1.06 - BUKIT BATOK,19779.33679648,37160.32280972,2.47,2017Q1,OCR,2017,13
HILLVIEW REGENCY,23,2005,1.06 - BUKIT BATOK,19779.33679648,37160.32280972,2.5,2016Q4,OCR,2016,12
HILLVIEW REGENCY,23,2005,1.06 - BUKIT BATOK,19779.33679648,37160.32280972,2.5,2016Q4,OCR,2016,12
HILLVIEW REGENCY,23,2005,1.06 - BUKIT BATOK,19779.33679648,37160.32280972,2.39,2017Q4,OCR,2017,13
HILLVIEW REGENCY,23,2005,1.06 - BUKIT BATOK,19779.33679648,37160.32280972,2.39,2017Q4,OCR,2017,13
HILLVIEW REGENCY,23,2005,1.06 - BUKIT BATOK,19779.33679648,37160.32280972,2.43,2017Q3,OCR,2017,13
HILLVIEW REGENCY,23,2005,1.06 - BUKIT BATOK,19779.33679648,37160.32280972,2.43,2017Q3,OCR,2017,13
HILLVIEW REGENCY,23,2005,1.06 - BUKIT BATOK,19779.33679648,37160.32280972,2.63,2016Q1,OCR,2016,12
HILLVIEW REGENCY,23,2005,1.06 - BUKIT BATOK,19779.33679648,37160.32280972,2.63,2016Q1,OCR,2016,12
HILLVIEW REGENCY,23,2005,1.06 - BUKIT BATOK,19779.33679648,37160.32280972,2.65,2016Q3,OCR,2016,12
HILLVIEW REGENCY,23,2005,1.06 - BUKIT BATOK,19779.33679648,37160.32280972,2.65,2016Q3,OCR,2016,12
HILLVIEW REGENCY,23,2005,1.06 - BUKIT BATOK,19779.33679648,37160.32280972,2.56,2016Q2,OCR,2016,12
HILLVIEW REGENCY,23,2005,1.06 - BUKIT BATOK,19779.33679648,37160.32280972,2.56,2016Q2,OCR,2016,12
HILLVIEW REGENCY,23,2005,1.06 - BUKIT BATOK,19779.33679648,37160.32280972,2.73,2015Q4,OCR,2015,11
HILLVIEW REGENCY,23,2005,1.06 - BUKIT BATOK,19779.33679648,37160.32280972,2.73,2015Q4,OCR,2015,11
MAYSPRINGS,23,1998,0.3 - BUKIT PANJANG,20241.64103021,39795.37154814,2.36,2015Q3,OCR,2015,18
MAYSPRINGS,23,1998,0.3 - BUKIT PANJANG,20241.64103021,39795.37154814,2.22,2015Q1,OCR,2015,18
MAYSPRINGS,23,1998,0.3 - BUKIT PANJANG,20241.64103021,39795.37154814,2.5,2015Q2,OCR,2015,18
MAYSPRINGS,23,1998,0.3 - BUKIT PANJANG,20241.64103021,39795.37154814,2.25,2017Q2,OCR,2017,20
MAYSPRINGS,23,1998,0.3 - BUKIT PANJANG,20241.64103021,39795.37154814,2.32,2016Q1,OCR,2016,19
MAYSPRINGS,23,1998,0.3 - BUKIT PANJANG,20241.64103021,39795.37154814,2.25,2016Q4,OCR,2016,19
MAYSPRINGS,23,1998,0.3 - BUKIT PANJANG,20241.64103021,39795.37154814,2.24,2017Q1,OCR,2017,20
MAYSPRINGS,23,1998,0.3 - BUKIT PANJANG,20241.64103021,39795.37154814,2.22,2017Q4,OCR,2017,20
MAYSPRINGS,23,1998,0.3 - BUKIT PANJANG,20241.64103021,39795.37154814,2.35,2016Q3,OCR,2016,19
MAYSPRINGS,23,1998,0.3 - BUKIT PANJANG,20241.64103021,39795.37154814,2.16,2017Q3,OCR,2017,20
MAYSPRINGS,23,1998,0.3 - BUKIT PANJANG,20241.64103021,39795.37154814,2.46,2016Q2,OCR,2016,19
MAYSPRINGS,23,1998,0.3 - BUKIT PANJANG,20241.64103021,39795.37154814,2.33,2015Q4,OCR,2015,18
MERAWOODS,23,1999,0.91 - BUKIT GOMBAK,19821.98933466,37573.47111183,2.17,2015Q2,OCR,2015,17
MERAWOODS,23,1999,0.91 - BUKIT GOMBAK,19821.98933466,37573.47111183,1.9,2017Q4,OCR,2017,19
MERAWOODS,23,1999,0.91 - BUKIT GOMBAK,19821.98933466,37573.47111183,2.03,2016Q2,OCR,2016,18
MERAWOODS,23,1999,0.91 - BUKIT GOMBAK,19821.98933466,37573.47111183,1.93,2015Q4,OCR,2015,17
MI CASA,23,2012,0.43 - CHOA CHU KANG,18517.1816,40707.0992,2.64,2015Q2,OCR,2015,4
MI CASA,23,2012,0.43 - CHOA CHU KANG,18517.1816,40707.0992,2.59,2015Q3,OCR,2015,4
MI CASA,23,2012,0.43 - CHOA CHU KANG,18517.1816,40707.0992,2.44,2017Q1,OCR,2017,6
MI CASA,23,2012,0.43 - CHOA CHU KANG,18517.1816,40707.0992,2.41,2016Q4,OCR,2016,5
MI CASA,23,2012,0.43 - CHOA CHU KANG,18517.1816,40707.0992,2.37,2017Q3,OCR,2017,6
MI CASA,23,2012,0.43 - CHOA CHU KANG,18517.1816,40707.0992,2.15,2017Q4,OCR,2017,6
MI CASA,23,2012,0.43 - CHOA CHU KANG,18517.1816,40707.0992,2.3,2016Q3,OCR,2016,5
MI CASA,23,2012,0.43 - CHOA CHU KANG,18517.1816,40707.0992,2.48,2016Q2,OCR,2016,5
MI CASA,23,2012,0.43 - CHOA CHU KANG,18517.1816,40707.0992,2.53,2015Q4,OCR,2015,4
NORTHVALE,23,1998,0.16 - CHOA CHU KANG,18234.189205399998,40963.36412263,2.49,2015Q2,OCR,2015,18
NORTHVALE,23,1998,0.16 - CHOA CHU KANG,18234.189205399998,40963.36412263,2.43,2015Q1,OCR,2015,18
NORTHVALE,23,1998,0.16 - CHOA CHU KANG,18234.189205399998,40963.36412263,2.36,2016Q1,OCR,2016,19
NORTHVALE,23,1998,0.16 - CHOA CHU KANG,18234.189205399998,40963.36412263,2.15,2017Q2,OCR,2017,20
NORTHVALE,23,1998,0.16 - CHOA CHU KANG,18234.189205399998,40963.36412263,2.16,2016Q4,OCR,2016,19
NORTHVALE,23,1998,0.16 - CHOA CHU KANG,18234.189205399998,40963.36412263,2.13,2017Q3,OCR,2017,20
NORTHVALE,23,1998,0.16 - CHOA CHU KANG,18234.189205399998,40963.36412263,2.06,2017Q4,OCR,2017,20
NORTHVALE,23,1998,0.16 - CHOA CHU KANG,18234.189205399998,40963.36412263,2.3,2016Q3,OCR,2016,19
NORTHVALE,23,1998,0.16 - CHOA CHU KANG,18234.189205399998,40963.36412263,2.12,2017Q1,OCR,2017,20
NORTHVALE,23,1998,0.16 - CHOA CHU KANG,18234.189205399998,40963.36412263,2.36,2015Q4,OCR,2015,18
NORTHVALE,23,1998,0.16 - CHOA CHU KANG,18234.189205399998,40963.36412263,2.35,2016Q2,OCR,2016,19
NORTHVALE,23,1998,0.16 - CHOA CHU KANG,18234.189205399998,40963.36412263,2.32,2015Q3,OCR,2015,18
PALM GARDENS,23,2000,0.87 - CHOA CHU KANG,18499.309754269998,40011.38717679,2.1,2015Q2,OCR,2015,16
PALM GARDENS,23,2000,0.87 - CHOA CHU KANG,18499.309754269998,40011.38717679,2.16,2015Q1,OCR,2015,16
PALM GARDENS,23,2000,0.87 - CHOA CHU KANG,18499.309754269998,40011.38717679,2.07,2015Q4,OCR,2015,16
PALM GARDENS,23,2000,0.87 - CHOA CHU KANG,18499.309754269998,40011.38717679,1.97,2017Q2,OCR,2017,18
PALM GARDENS,23,2000,0.87 - CHOA CHU KANG,18499.309754269998,40011.38717679,1.93,2017Q3,OCR,2017,18
PALM GARDENS,23,2000,0.87 - CHOA CHU KANG,18499.309754269998,40011.38717679,1.89,2017Q4,OCR,2017,18
